https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	1216	with cataphyls on their foliage shoots : for the first I am using the name 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	1282	species as accepted but of forms which have been given names that have 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	13134	Two Bazilian forms, sufficiently characterized by their names, are var. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	13272	name only, by error for tereticaule. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	13274	Phoradendron tereticaule Index Kewensis. vol. 3. p. 503. 1894,-— name 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	13334	named would center as follows -.—Antilles, V. latifolium, V. tereticaule, 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	13516	P. surinamense 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	13634	Phoradendron surinamense PuUe. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	13635	PJioradendron surinamense Pulle, Enum. Vase. PI. . . . Surinam 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	14462	P. Giordanae Warburg, Tropenpflanzer. vol. 9. p. 635. 1905, — name only 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	16372	Plate 226. Phoradendron surinamense. The type (Surinam, 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	20686	239. P. surinamense 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	2159	.0 ] o which the name f . ParisMi may be used.— Plate 21. What must be taken 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	21591	P. surinamense 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	22104	*The number after a name, followed by a colon, is that of its group of species. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	22735	surinamense 52: 148, 150, 185 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	2673	from 1836, their specific names, under Yiscum, are later than 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	2704	the ieast; the name (1836) can not displace the earlier 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	2749	material. Like most of the preceding, this name dates from 1836, so 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	2752	Yiscum) over the name now given to that Phoradendron. The only spe- 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	2777	States which thus obtained its now long-established specific name through 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	2779	flavescens) of a preoccupied name. It mav be noted, too. that 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	2795	doubt that Linnaeus himself intended this name to apply to the West 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	293	to mention California and Yucatan — to which the name Plioradendron 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	326	rey 's long neglected manuscript names had quite prepared me for an 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	336	named forms 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	370	within our own region, though the number of names added is relatively 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	392	rectify the frequent use of inapplicable or inaccurate names in refer- 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	401	The names employed for the plants are intended to be conformed 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	408	name. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	418	synonym" has led to the adoption of a specific name of more recent 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	422	a new specific name has been preferred even though an existing or lapsed 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	423	varietal name might have been used in a specific sense. An embarrassing 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	426	name Plioradendron into PJioradendrum, which compels a monographer 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	427	to choose between recombining the names of all of Urban 's species under 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	429	names under the emended generic name. I have felt that of the two 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	431	retains numerous other generic names with the Greek ending. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	446	name Spiciviscum. Before his description was printed in 1849, however, 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	448	manuscript had been sent, though publishing the name Spiciviscum 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	450	been seriously named under Engelmann 's proposed genus. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	4515	2. p. 107, 134 m, — name only. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	458	Nuttall himself named a number of these a.s pertaining to his new genus 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	475	the name Allohium; but under this no species have ever been named. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	478	the name Castrea falcata A. St. Hil. (or Castraea as Eichler writes it) 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	520	coroUe." In the index of plant names at the end of his volume, Castrea 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	547	name 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	603	West Indian P, flavens gets its name from a very striking yellow color- 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	8530	pt. 2. p. 127 without name, 134 m. 1868. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	9385	name only. 
https://archive.org/download/mobot31753000028362	https://www.biodiversitylibrary.org/item/49 	https://deeplinker.bio/85efeb84c1b9f5f45c7a106dd1b5de43a31b3248a211675441ff584a7154b61c	9467	name as here used, really applied it to the plant here called P. antillarum, 
https://archive.org/download/mobot31753000049772	https://www.biodiversitylibrary.org/item/150 	https://deeplinker.bio/251e5032afce4f1e44bfdc5a8f0316ca1b317e8af41bdbf88163ab5bd2b52743	27642	Riviere Noire. (Nom vulg. Flcur de moname, ) Perenniale. Fl. pres- 
https://archive.org/download/mobot31753000049772	https://www.biodiversitylibrary.org/item/150 	https://deeplinker.bio/251e5032afce4f1e44bfdc5a8f0316ca1b317e8af41bdbf88163ab5bd2b52743	29238	\ ( N*»ui Yulg. Cambare ou li^name. ) Perenniale. Fl a diff. epuques 
https://archive.org/download/mobot31753000049772	https://www.biodiversitylibrary.org/item/150 	https://deeplinker.bio/251e5032afce4f1e44bfdc5a8f0316ca1b317e8af41bdbf88163ab5bd2b52743	30478	netues au Doru ae lamer ei sar les names moni 
https://archive.org/download/mobot31753000095981	https://www.biodiversitylibrary.org/item/1487 	https://deeplinker.bio/e3df0f75aa20cff78773771443a018aa7bf4cdef5a16eb574411c7853d03ad87	12134	Japonice. — Akameghashi, kaname motsi (Tanaka). 
